"","ORG_CODE","SEX","AGE","POP","abs_pop"
"13215","P81732","FEMALE","65",23,23
"13216","P81732","FEMALE","66",23,23
"13217","P81732","FEMALE","67",19,19
"13218","P81732","FEMALE","68",26,26
"13219","P81732","FEMALE","69",31,31
"13220","P81732","FEMALE","7",20,20
"13221","P81732","FEMALE","70",29,29
"13222","P81732","FEMALE","71",16,16
"13223","P81732","FEMALE","72",28,28
"13224","P81732","FEMALE","73",18,18
"13225","P81732","FEMALE","74",19,19
"13226","P81732","FEMALE","75",24,24
"13227","P81732","FEMALE","76",20,20
"13228","P81732","FEMALE","77",21,21
"13229","P81732","FEMALE","78",10,10
"13230","P81732","FEMALE","79",11,11
"13231","P81732","FEMALE","8",29,29
"13232","P81732","FEMALE","80",13,13
"13233","P81732","FEMALE","81",10,10
"13234","P81732","FEMALE","82",4,4
"13235","P81732","FEMALE","83",9,9
"13236","P81732","FEMALE","84",9,9
"13237","P81732","FEMALE","85",6,6
"13238","P81732","FEMALE","86",11,11
"13239","P81732","FEMALE","87",5,5
"13240","P81732","FEMALE","88",4,4
"13241","P81732","FEMALE","89",6,6
"13242","P81732","FEMALE","9",35,35
"13243","P81732","FEMALE","90",5,5
"13244","P81732","FEMALE","91",6,6
"13245","P81732","FEMALE","92",4,4
"13246","P81732","FEMALE","93",2,2
"13247","P81732","FEMALE","94",2,2
"13248","P81732","FEMALE","95+",11,11
"13249","P81736","FEMALE","0",25,25
"13250","P81736","FEMALE","1",30,30
"13251","P81736","FEMALE","10",30,30
"13252","P81736","FEMALE","11",34,34
"13253","P81736","FEMALE","12",32,32
"13254","P81736","FEMALE","13",33,33
"13255","P81736","FEMALE","14",33,33
"13256","P81736","FEMALE","15",37,37
"13257","P81736","FEMALE","16",35,35
"13258","P81736","FEMALE","17",25,25
"13259","P81736","FEMALE","18",30,30
"13260","P81736","FEMALE","19",24,24
"13261","P81736","FEMALE","2",35,35
"13262","P81736","FEMALE","20",28,28
"13263","P81736","FEMALE","21",18,18
"13264","P81736","FEMALE","22",17,17
"13265","P81736","FEMALE","23",22,22
"13266","P81736","FEMALE","24",32,32
"13267","P81736","FEMALE","25",24,24
"13268","P81736","FEMALE","26",32,32
"13269","P81736","FEMALE","27",21,21
"13270","P81736","FEMALE","28",33,33
"13271","P81736","FEMALE","29",36,36
"13272","P81736","FEMALE","3",36,36
"13273","P81736","FEMALE","30",22,22
"13274","P81736","FEMALE","31",35,35
"13275","P81736","FEMALE","32",41,41
"13276","P81736","FEMALE","33",42,42
"13277","P81736","FEMALE","34",35,35
"13278","P81736","FEMALE","35",36,36
"13279","P81736","FEMALE","36",34,34
"13280","P81736","FEMALE","37",39,39
"13281","P81736","FEMALE","38",36,36
"13282","P81736","FEMALE","39",35,35
"13283","P81736","FEMALE","4",21,21
"13284","P81736","FEMALE","40",34,34
"13285","P81736","FEMALE","41",30,30
"13286","P81736","FEMALE","42",17,17
"13287","P81736","FEMALE","43",27,27
"13288","P81736","FEMALE","44",26,26
"13289","P81736","FEMALE","45",18,18
"13290","P81736","FEMALE","46",25,25
"13291","P81736","FEMALE","47",27,27
"13292","P81736","FEMALE","48",22,22
"13293","P81736","FEMALE","49",28,28
"13294","P81736","FEMALE","5",41,41
"13295","P81736","FEMALE","50",14,14
"13296","P81736","FEMALE","51",25,25
"13297","P81736","FEMALE","52",16,16
"13298","P81736","FEMALE","53",17,17
"13299","P81736","FEMALE","54",19,19
"13300","P81736","FEMALE","55",22,22
"13301","P81736","FEMALE","56",17,17
"13302","P81736","FEMALE","57",18,18
"13303","P81736","FEMALE","58",17,17
"13304","P81736","FEMALE","59",14,14
"13305","P81736","FEMALE","6",39,39
"13306","P81736","FEMALE","60",9,9
"13307","P81736","FEMALE","61",9,9
"13308","P81736","FEMALE","62",21,21
"13309","P81736","FEMALE","63",17,17
"13310","P81736","FEMALE","64",17,17
"13311","P81736","FEMALE","65",16,16
"13312","P81736","FEMALE","66",18,18
"13313","P81736","FEMALE","67",9,9
"13314","P81736","FEMALE","68",9,9
"13315","P81736","FEMALE","69",10,10
"13316","P81736","FEMALE","7",37,37
"13317","P81736","FEMALE","70",10,10
"13318","P81736","FEMALE","71",14,14
"13319","P81736","FEMALE","72",6,6
"13320","P81736","FEMALE","73",15,15
"13321","P81736","FEMALE","74",8,8
"13322","P81736","FEMALE","75",13,13
"13323","P81736","FEMALE","76",10,10
"13324","P81736","FEMALE","77",11,11
"13325","P81736","FEMALE","78",6,6
"13326","P81736","FEMALE","79",9,9
"13327","P81736","FEMALE","8",36,36
"13328","P81736","FEMALE","80",7,7
"13329","P81736","FEMALE","81",6,6
"13330","P81736","FEMALE","82",7,7
"13331","P81736","FEMALE","83",6,6
"13332","P81736","FEMALE","84",4,4
"13333","P81736","FEMALE","85",5,5
"13334","P81736","FEMALE","86",3,3
"13335","P81736","FEMALE","87",1,1
"13336","P81736","FEMALE","88",0,0
"13337","P81736","FEMALE","89",3,3
"13338","P81736","FEMALE","9",36,36
"13339","P81736","FEMALE","90",2,2
"13340","P81736","FEMALE","91",2,2
"13341","P81736","FEMALE","92",2,2
"13342","P81736","FEMALE","93",0,0
"13343","P81736","FEMALE","94",0,0
"13344","P81736","FEMALE","95+",2,2
"13345","P81738","FEMALE","0",7,7
"13346","P81738","FEMALE","1",3,3
"13347","P81738","FEMALE","10",5,5
"13348","P81738","FEMALE","11",6,6
"13349","P81738","FEMALE","12",6,6
"13350","P81738","FEMALE","13",8,8
"13351","P81738","FEMALE","14",4,4
"13352","P81738","FEMALE","15",8,8
"13353","P81738","FEMALE","16",4,4
"13354","P81738","FEMALE","17",7,7
"13355","P81738","FEMALE","18",5,5
"13356","P81738","FEMALE","19",5,5
"13357","P81738","FEMALE","2",3,3
"13358","P81738","FEMALE","20",5,5
"13359","P81738","FEMALE","21",5,5
"13360","P81738","FEMALE","22",7,7
"13361","P81738","FEMALE","23",7,7
"13362","P81738","FEMALE","24",5,5
"13363","P81738","FEMALE","25",6,6
"13364","P81738","FEMALE","26",3,3
"13365","P81738","FEMALE","27",6,6
"13366","P81738","FEMALE","28",4,4
"13367","P81738","FEMALE","29",6,6
"13368","P81738","FEMALE","3",5,5
"13369","P81738","FEMALE","30",8,8
"13370","P81738","FEMALE","31",7,7
"13371","P81738","FEMALE","32",2,2
"13372","P81738","FEMALE","33",7,7
"13373","P81738","FEMALE","34",3,3
"13374","P81738","FEMALE","35",6,6
"13375","P81738","FEMALE","36",4,4
"13376","P81738","FEMALE","37",0,0
"13377","P81738","FEMALE","38",4,4
"13378","P81738","FEMALE","39",2,2
"13379","P81738","FEMALE","4",4,4
"13380","P81738","FEMALE","40",6,6
"13381","P81738","FEMALE","41",2,2
"13382","P81738","FEMALE","42",8,8
"13383","P81738","FEMALE","43",5,5
"13384","P81738","FEMALE","44",5,5
"13385","P81738","FEMALE","45",5,5
"13386","P81738","FEMALE","46",4,4
"13387","P81738","FEMALE","47",4,4
"13388","P81738","FEMALE","48",9,9
"13389","P81738","FEMALE","49",10,10
"13390","P81738","FEMALE","5",5,5
"13391","P81738","FEMALE","50",9,9
"13392","P81738","FEMALE","51",13,13
"13393","P81738","FEMALE","52",10,10
"13394","P81738","FEMALE","53",7,7
"13395","P81738","FEMALE","54",6,6
"13396","P81738","FEMALE","55",9,9
"13397","P81738","FEMALE","56",2,2
"13398","P81738","FEMALE","57",6,6
"13399","P81738","FEMALE","58",9,9
"13400","P81738","FEMALE","59",7,7
"13401","P81738","FEMALE","6",6,6
"13402","P81738","FEMALE","60",9,9
"13403","P81738","FEMALE","61",3,3
"13404","P81738","FEMALE","62",6,6
"13405","P81738","FEMALE","63",6,6
"13406","P81738","FEMALE","64",1,1
"13407","P81738","FEMALE","65",3,3
"13408","P81738","FEMALE","66",2,2
"13409","P81738","FEMALE","67",5,5
"13410","P81738","FEMALE","68",1,1
"13411","P81738","FEMALE","69",4,4
"13412","P81738","FEMALE","7",2,2
"13413","P81738","FEMALE","70",9,9
"13414","P81738","FEMALE","71",12,12
"13415","P81738","FEMALE","72",5,5
"13416","P81738","FEMALE","73",3,3
"13417","P81738","FEMALE","74",7,7
"13418","P81738","FEMALE","75",4,4
"13419","P81738","FEMALE","76",2,2
"13420","P81738","FEMALE","77",3,3
"13421","P81738","FEMALE","78",9,9
"13422","P81738","FEMALE","79",2,2
"13423","P81738","FEMALE","8",3,3
"13424","P81738","FEMALE","80",4,4
"13425","P81738","FEMALE","81",4,4
"13426","P81738","FEMALE","82",4,4
"13427","P81738","FEMALE","83",3,3
"13428","P81738","FEMALE","84",3,3
"13429","P81738","FEMALE","85",1,1
"13430","P81738","FEMALE","86",1,1
"13431","P81738","FEMALE","87",2,2
"13432","P81738","FEMALE","88",1,1
"13433","P81738","FEMALE","89",0,0
"13434","P81738","FEMALE","9",8,8
"13435","P81738","FEMALE","90",0,0
"13436","P81738","FEMALE","91",0,0
"13437","P81738","FEMALE","92",1,1
"13438","P81738","FEMALE","93",1,1
"13439","P81738","FEMALE","94",0,0
"13440","P81738","FEMALE","95+",0,0
"13441","P81755","FEMALE","0",41,41
"13442","P81755","FEMALE","1",47,47
"13443","P81755","FEMALE","10",48,48
"13444","P81755","FEMALE","11",51,51
"13445","P81755","FEMALE","12",49,49
"13446","P81755","FEMALE","13",50,50
"13447","P81755","FEMALE","14",39,39
"13448","P81755","FEMALE","15",39,39
"13449","P81755","FEMALE","16",47,47
"13450","P81755","FEMALE","17",40,40
"13451","P81755","FEMALE","18",43,43
"13452","P81755","FEMALE","19",46,46
"13453","P81755","FEMALE","2",53,53
"13454","P81755","FEMALE","20",48,48
"13455","P81755","FEMALE","21",58,58
"13456","P81755","FEMALE","22",61,61
"13457","P81755","FEMALE","23",49,49
"13458","P81755","FEMALE","24",49,49
"13459","P81755","FEMALE","25",48,48
"13460","P81755","FEMALE","26",70,70
"13461","P81755","FEMALE","27",60,60
"13462","P81755","FEMALE","28",60,60
"13463","P81755","FEMALE","29",55,55
"13464","P81755","FEMALE","3",53,53
"13465","P81755","FEMALE","30",65,65
"13466","P81755","FEMALE","31",65,65
"13467","P81755","FEMALE","32",50,50
"13468","P81755","FEMALE","33",46,46
"13469","P81755","FEMALE","34",52,52
"13470","P81755","FEMALE","35",56,56
"13471","P81755","FEMALE","36",45,45
"13472","P81755","FEMALE","37",47,47
"13473","P81755","FEMALE","38",54,54
"13474","P81755","FEMALE","39",47,47
"13475","P81755","FEMALE","4",49,49
"13476","P81755","FEMALE","40",49,49
"13477","P81755","FEMALE","41",40,40
"13478","P81755","FEMALE","42",48,48
"13479","P81755","FEMALE","43",48,48
"13480","P81755","FEMALE","44",46,46
"13481","P81755","FEMALE","45",47,47
"13482","P81755","FEMALE","46",40,40
"13483","P81755","FEMALE","47",62,62
"13484","P81755","FEMALE","48",63,63
"13485","P81755","FEMALE","49",57,57
"13486","P81755","FEMALE","5",49,49
"13487","P81755","FEMALE","50",64,64
"13488","P81755","FEMALE","51",59,59
"13489","P81755","FEMALE","52",69,69
"13490","P81755","FEMALE","53",55,55
"13491","P81755","FEMALE","54",73,73
"13492","P81755","FEMALE","55",57,57
"13493","P81755","FEMALE","56",61,61
"13494","P81755","FEMALE","57",65,65
"13495","P81755","FEMALE","58",57,57
"13496","P81755","FEMALE","59",55,55
"13497","P81755","FEMALE","6",57,57
"13498","P81755","FEMALE","60",56,56
"13499","P81755","FEMALE","61",46,46
"13500","P81755","FEMALE","62",50,50
"13501","P81755","FEMALE","63",57,57
"13502","P81755","FEMALE","64",53,53
"13503","P81755","FEMALE","65",45,45
"13504","P81755","FEMALE","66",44,44
"13505","P81755","FEMALE","67",54,54
"13506","P81755","FEMALE","68",49,49
"13507","P81755","FEMALE","69",44,44
"13508","P81755","FEMALE","7",43,43
"13509","P81755","FEMALE","70",43,43
"13510","P81755","FEMALE","71",50,50
"13511","P81755","FEMALE","72",53,53
"13512","P81755","FEMALE","73",51,51
"13513","P81755","FEMALE","74",46,46
"13514","P81755","FEMALE","75",48,48
"13515","P81755","FEMALE","76",36,36
"13516","P81755","FEMALE","77",42,42
"13517","P81755","FEMALE","78",36,36
"13518","P81755","FEMALE","79",35,35
"13519","P81755","FEMALE","8",52,52
"13520","P81755","FEMALE","80",34,34
"13521","P81755","FEMALE","81",35,35
"13522","P81755","FEMALE","82",29,29
"13523","P81755","FEMALE","83",29,29
"13524","P81755","FEMALE","84",21,21
"13525","P81755","FEMALE","85",19,19
"13526","P81755","FEMALE","86",16,16
"13527","P81755","FEMALE","87",14,14
"13528","P81755","FEMALE","88",18,18
"13529","P81755","FEMALE","89",9,9
"13530","P81755","FEMALE","9",52,52
"13531","P81755","FEMALE","90",10,10
"13532","P81755","FEMALE","91",8,8
"13533","P81755","FEMALE","92",4,4
"13534","P81755","FEMALE","93",2,2
"13535","P81755","FEMALE","94",4,4
"13536","P81755","FEMALE","95+",13,13
"13537","P81756","FEMALE","0",0,0
"13538","P81756","FEMALE","1",0,0
"13539","P81756","FEMALE","10",1,1
"13540","P81756","FEMALE","11",4,4
"13541","P81756","FEMALE","12",2,2
"13542","P81756","FEMALE","13",1,1
"13543","P81756","FEMALE","14",0,0
"13544","P81756","FEMALE","15",1,1
"13545","P81756","FEMALE","16",0,0
"13546","P81756","FEMALE","17",2,2
"13547","P81756","FEMALE","18",1,1
"13548","P81756","FEMALE","19",0,0
"13549","P81756","FEMALE","2",0,0
"13550","P81756","FEMALE","20",2,2
"13551","P81756","FEMALE","21",1,1
"13552","P81756","FEMALE","22",1,1
"13553","P81756","FEMALE","23",1,1
"13554","P81756","FEMALE","24",0,0
"13555","P81756","FEMALE","25",1,1
"13556","P81756","FEMALE","26",1,1
"13557","P81756","FEMALE","27",0,0
"13558","P81756","FEMALE","28",0,0
"13559","P81756","FEMALE","29",1,1
"13560","P81756","FEMALE","3",2,2
"13561","P81756","FEMALE","30",2,2
"13562","P81756","FEMALE","31",1,1
"13563","P81756","FEMALE","32",2,2
"13564","P81756","FEMALE","33",1,1
"13565","P81756","FEMALE","34",4,4
"13566","P81756","FEMALE","35",1,1
"13567","P81756","FEMALE","36",3,3
"13568","P81756","FEMALE","37",2,2
"13569","P81756","FEMALE","38",2,2
"13570","P81756","FEMALE","39",0,0
"13571","P81756","FEMALE","4",0,0
"13572","P81756","FEMALE","40",2,2
"13573","P81756","FEMALE","41",1,1
"13574","P81756","FEMALE","42",0,0
"13575","P81756","FEMALE","43",1,1
"13576","P81756","FEMALE","44",3,3
"13577","P81756","FEMALE","45",0,0
"13578","P81756","FEMALE","46",2,2
"13579","P81756","FEMALE","47",0,0
"13580","P81756","FEMALE","48",1,1
"13581","P81756","FEMALE","49",3,3
"13582","P81756","FEMALE","5",1,1
"13583","P81756","FEMALE","50",0,0
"13584","P81756","FEMALE","51",1,1
"13585","P81756","FEMALE","52",1,1
"13586","P81756","FEMALE","53",1,1
"13587","P81756","FEMALE","54",0,0
"13588","P81756","FEMALE","55",0,0
"13589","P81756","FEMALE","56",0,0
"13590","P81756","FEMALE","57",1,1
"13591","P81756","FEMALE","58",0,0
"13592","P81756","FEMALE","59",0,0
"13593","P81756","FEMALE","6",0,0
"13594","P81756","FEMALE","60",0,0
"13595","P81756","FEMALE","61",0,0
"13596","P81756","FEMALE","62",0,0
"13597","P81756","FEMALE","63",2,2
"13598","P81756","FEMALE","64",1,1
"13599","P81756","FEMALE","65",0,0
"13600","P81756","FEMALE","66",0,0
"13601","P81756","FEMALE","67",0,0
"13602","P81756","FEMALE","68",0,0
"13603","P81756","FEMALE","69",2,2
"13604","P81756","FEMALE","7",0,0
"13605","P81756","FEMALE","70",0,0
"13606","P81756","FEMALE","71",0,0
"13607","P81756","FEMALE","72",0,0
"13608","P81756","FEMALE","73",0,0
"13609","P81756","FEMALE","74",0,0
"13610","P81756","FEMALE","75",0,0
"13611","P81756","FEMALE","76",0,0
"13612","P81756","FEMALE","77",0,0
"13613","P81756","FEMALE","78",0,0
"13614","P81756","FEMALE","79",0,0
"13615","P81756","FEMALE","8",2,2
"13616","P81756","FEMALE","80",0,0
"13617","P81756","FEMALE","81",0,0
"13618","P81756","FEMALE","82",0,0
"13619","P81756","FEMALE","83",2,2
"13620","P81756","FEMALE","84",0,0
"13621","P81756","FEMALE","85",0,0
"13622","P81756","FEMALE","86",0,0
"13623","P81756","FEMALE","87",0,0
"13624","P81756","FEMALE","88",0,0
"13625","P81756","FEMALE","89",0,0
"13626","P81756","FEMALE","9",0,0
"13627","P81756","FEMALE","90",0,0
"13628","P81756","FEMALE","91",0,0
"13629","P81756","FEMALE","92",0,0
"13630","P81756","FEMALE","93",0,0
"13631","P81756","FEMALE","94",0,0
"13632","P81756","FEMALE","95+",0,0
"13633","P81757","FEMALE","0",17,17
"13634","P81757","FEMALE","1",16,16
"13635","P81757","FEMALE","10",12,12
"13636","P81757","FEMALE","11",17,17
"13637","P81757","FEMALE","12",21,21
"13638","P81757","FEMALE","13",13,13
"13639","P81757","FEMALE","14",21,21
"13640","P81757","FEMALE","15",18,18
"13641","P81757","FEMALE","16",33,33
"13642","P81757","FEMALE","17",13,13
"13643","P81757","FEMALE","18",20,20
"13644","P81757","FEMALE","19",17,17
"13645","P81757","FEMALE","2",6,6
"13646","P81757","FEMALE","20",6,6
"13647","P81757","FEMALE","21",13,13
"13648","P81757","FEMALE","22",17,17
"13649","P81757","FEMALE","23",15,15
"13650","P81757","FEMALE","24",19,19
"13651","P81757","FEMALE","25",16,16
"13652","P81757","FEMALE","26",15,15
"13653","P81757","FEMALE","27",14,14
"13654","P81757","FEMALE","28",13,13
"13655","P81757","FEMALE","29",13,13
"13656","P81757","FEMALE","3",9,9
"13657","P81757","FEMALE","30",10,10
"13658","P81757","FEMALE","31",18,18
"13659","P81757","FEMALE","32",10,10
"13660","P81757","FEMALE","33",13,13
"13661","P81757","FEMALE","34",17,17
"13662","P81757","FEMALE","35",18,18
"13663","P81757","FEMALE","36",14,14
"13664","P81757","FEMALE","37",16,16
"13665","P81757","FEMALE","38",23,23
"13666","P81757","FEMALE","39",21,21
"13667","P81757","FEMALE","4",15,15
"13668","P81757","FEMALE","40",12,12
"13669","P81757","FEMALE","41",17,17
"13670","P81757","FEMALE","42",12,12
"13671","P81757","FEMALE","43",19,19
"13672","P81757","FEMALE","44",27,27
"13673","P81757","FEMALE","45",17,17
"13674","P81757","FEMALE","46",23,23
"13675","P81757","FEMALE","47",27,27
"13676","P81757","FEMALE","48",33,33
"13677","P81757","FEMALE","49",37,37
"13678","P81757","FEMALE","5",16,16
"13679","P81757","FEMALE","50",31,31
"13680","P81757","FEMALE","51",33,33
"13681","P81757","FEMALE","52",23,23
"13682","P81757","FEMALE","53",31,31
"13683","P81757","FEMALE","54",26,26
"13684","P81757","FEMALE","55",31,31
"13685","P81757","FEMALE","56",34,34
"13686","P81757","FEMALE","57",26,26
"13687","P81757","FEMALE","58",30,30
"13688","P81757","FEMALE","59",26,26
"13689","P81757","FEMALE","6",7,7
"13690","P81757","FEMALE","60",24,24
"13691","P81757","FEMALE","61",19,19
"13692","P81757","FEMALE","62",18,18
"13693","P81757","FEMALE","63",26,26
"13694","P81757","FEMALE","64",22,22
"13695","P81757","FEMALE","65",25,25
"13696","P81757","FEMALE","66",24,24
"13697","P81757","FEMALE","67",16,16
"13698","P81757","FEMALE","68",16,16
"13699","P81757","FEMALE","69",15,15
"13700","P81757","FEMALE","7",10,10
"13701","P81757","FEMALE","70",18,18
"13702","P81757","FEMALE","71",25,25
"13703","P81757","FEMALE","72",28,28
"13704","P81757","FEMALE","73",24,24
"13705","P81757","FEMALE","74",17,17
"13706","P81757","FEMALE","75",21,21
"13707","P81757","FEMALE","76",18,18
"13708","P81757","FEMALE","77",8,8
"13709","P81757","FEMALE","78",12,12
"13710","P81757","FEMALE","79",8,8
"13711","P81757","FEMALE","8",12,12
"13712","P81757","FEMALE","80",13,13
"13713","P81757","FEMALE","81",8,8
"13714","P81757","FEMALE","82",9,9
"13715","P81757","FEMALE","83",10,10
"13716","P81757","FEMALE","84",7,7
"13717","P81757","FEMALE","85",8,8
"13718","P81757","FEMALE","86",9,9
"13719","P81757","FEMALE","87",13,13
"13720","P81757","FEMALE","88",7,7
"13721","P81757","FEMALE","89",4,4
"13722","P81757","FEMALE","9",13,13
"13723","P81757","FEMALE","90",6,6
"13724","P81757","FEMALE","91",5,5
"13725","P81757","FEMALE","92",4,4
"13726","P81757","FEMALE","93",3,3
"13727","P81757","FEMALE","94",0,0
"13728","P81757","FEMALE","95+",2,2
"13729","P81780","FEMALE","0",40,40
"13730","P81780","FEMALE","1",38,38
"13731","P81780","FEMALE","10",47,47
"13732","P81780","FEMALE","11",35,35
"13733","P81780","FEMALE","12",30,30
"13734","P81780","FEMALE","13",35,35
"13735","P81780","FEMALE","14",30,30
"13736","P81780","FEMALE","15",29,29
"13737","P81780","FEMALE","16",35,35
"13738","P81780","FEMALE","17",28,28
"13739","P81780","FEMALE","18",29,29
"13740","P81780","FEMALE","19",28,28
"13741","P81780","FEMALE","2",40,40
"13742","P81780","FEMALE","20",29,29
"13743","P81780","FEMALE","21",37,37
"13744","P81780","FEMALE","22",34,34
"13745","P81780","FEMALE","23",39,39
"13746","P81780","FEMALE","24",41,41
"13747","P81780","FEMALE","25",39,39
"13748","P81780","FEMALE","26",36,36
"13749","P81780","FEMALE","27",36,36
"13750","P81780","FEMALE","28",33,33
"13751","P81780","FEMALE","29",50,50
"13752","P81780","FEMALE","3",38,38
"13753","P81780","FEMALE","30",45,45
"13754","P81780","FEMALE","31",49,49
"13755","P81780","FEMALE","32",43,43
"13756","P81780","FEMALE","33",42,42
"13757","P81780","FEMALE","34",36,36
"13758","P81780","FEMALE","35",48,48
"13759","P81780","FEMALE","36",30,30
"13760","P81780","FEMALE","37",40,40
"13761","P81780","FEMALE","38",44,44
